2019-12-23,1783,neutral,0.5726216
2019-12-20,1619,neutral,0.76613593
2019-12-19,1113,neutral,0.69218665
2019-12-09,677,positive,0.4986158
2019-12-09,500,neutral,0.7956835
2019-11-27,312,positive,0.5880689
2019-11-25,276,neutral,0.59739053
2019-11-22,2107,neutral,0.75250566
2019-11-20,313,negative,0.7619439
2019-11-13,673,positive,0.9867041
2019-11-01,270,negative,0.5832736
2019-11-01,1104,positive,0.88731116
2019-10-28,1062,negative,0.54187864
2019-10-28,742,neutral,0.54835105
2019-10-28,354,positive,0.5756183
2019-10-28,945,neutral,0.86489695
2019-10-28,285,neutral,0.530303
2019-10-25,1559,neutral,0.6482241
2019-10-25,856,neutral,0.7760346
2019-10-24,556,positive,0.99094135
2019-10-24,1930,positive,0.7641694
2019-10-21,1003,positive,0.65761536
2019-10-16,661,positive,0.8687552
2019-10-16,275,neutral,0.89466494
2019-10-16,2424,positive,0.93629277
2019-10-14,952,positive,0.547532
2019-10-14,1219,positive,0.7733537
2019-10-10,406,positive,0.71428293
2019-10-09,1239,positive,0.497434
2019-10-07,2199,neutral,0.8368367
2019-10-07,1821,neutral,0.8753931
2019-10-03,1262,positive,0.73806465
2019-09-26,1258,neutral,0.5246293
2019-09-23,324,positive,0.95775545
2019-09-16,595,positive,0.99029416
2019-09-16,331,negative,0.46519852
2019-09-16,702,neutral,0.8661411
2019-09-09,368,positive,0.82964325
2019-09-09,620,neutral,0.87119156
2019-09-05,756,negative,0.77433926
2019-09-04,1280,positive,0.75099456
2019-08-26,724,positive,0.758438
2019-08-20,1116,neutral,0.8368541
2019-08-19,613,positive,0.5167672
2019-08-19,4379,neutral,0.7813077
2019-08-12,781,neutral,0.7503738
2019-08-12,608,positive,0.9878434
2019-08-12,275,positive,0.7451034
2019-08-09,934,positive,0.9778896
2019-08-05,530,positive,0.9723797
2019-08-05,287,positive,0.8038063
2019-07-30,555,neutral,0.52750504
2019-07-29,676,positive,0.8552157
