2022-12-22,9696,positive,0.9736878
2022-12-22,1722,neutral,0.9031486
2022-12-19,1337,neutral,0.6057932
2022-12-19,4314,positive,0.57600445
2022-12-16,413,neutral,0.7661315
2022-12-15,23797,positive,0.6670851
2022-12-15,468,neutral,0.9096081
2022-12-14,4675,positive,0.8236899
2022-12-13,2448,positive,0.4342595
2022-12-12,737,neutral,0.73362637
2022-12-09,807,negative,0.8379243
2022-12-09,3616,positive,0.94741035
2022-12-08,1074,positive,0.9793726
2022-12-05,2089,positive,0.8269238
2022-12-05,13226,neutral,0.70529324
2022-12-02,7163,positive,0.6273252
2022-12-01,1581,positive,0.98567617
2022-11-30,659,neutral,0.7705231
2022-11-30,1013,positive,0.7658103
2022-11-28,1394,negative,0.5072461
2022-11-28,653,neutral,0.72836584
2022-11-28,702,positive,0.88291806
2022-11-28,2254,neutral,0.6791796
2022-11-28,24869,positive,0.7588632
2022-11-28,5049,negative,0.510232
2022-11-24,11794,positive,0.9662094
