2016-10-10,619,positive,0.5430749
2016-10-10,319,neutral,0.808504
2016-09-22,365,positive,0.61063766
2016-09-22,294,neutral,0.63508195
2016-08-23,598,neutral,0.64709514
2016-07-20,284,neutral,0.67158985
2016-07-19,740,positive,0.6650475
2016-07-15,340,neutral,0.856915
2016-07-11,717,positive,0.90139216
2016-07-11,681,positive,0.53264767
2016-05-06,392,positive,0.91406596
2016-04-11,1218,positive,0.9708269
2016-02-11,479,neutral,0.5281039
2015-05-04,329,neutral,0.7550975
2015-04-02,341,positive,0.9602046
2015-03-30,970,positive,0.62389296
2015-01-30,434,positive,0.8129757
2014-06-12,1080,neutral,0.8809252
2013-11-19,1165,negative,0.9257098
2013-06-05,623,neutral,0.59883595
2013-05-09,344,positive,0.8707341
2013-04-08,295,negative,0.79178846
