2021-08-11,924,positive,0.9813889
2021-08-09,992,neutral,0.6679987
2021-08-06,330,neutral,0.6486489
2021-08-05,2848,neutral,0.4812512
2021-08-05,8112,neutral,0.6458395
2021-08-04,850,positive,0.53365016
2021-08-04,318,negative,0.48892894
2021-08-04,284,positive,0.96420586
2021-08-04,641,neutral,0.5947397
2021-08-03,278,positive,0.8880242
2021-08-02,325,negative,0.6861476
2021-08-02,313,positive,0.47022146
2021-08-02,511,neutral,0.59136575
2021-07-30,357,negative,0.4958786
2021-07-30,475,negative,0.78123033
2021-07-30,547,neutral,0.63860023
2021-07-30,400,positive,0.81203014
2021-07-29,276,neutral,0.6717086
2021-07-29,534,positive,0.70069975
2021-07-29,14526,neutral,0.8318886
2021-07-29,932,positive,0.54744756
2021-07-29,708,negative,0.8008274
2021-07-27,343,positive,0.9630921
2021-07-27,763,positive,0.965912
2021-07-27,312,neutral,0.6621786
2021-07-27,728,neutral,0.6104231
2021-07-26,678,positive,0.68281186
2021-07-26,367,positive,0.9213009
2021-07-26,385,positive,0.8891983
2021-07-26,503,positive,0.9656901
2021-07-26,366,positive,0.82680124
2021-07-26,467,positive,0.9831597
2021-07-23,620,positive,0.78096974
2021-07-23,526,neutral,0.62044334
2021-07-22,862,positive,0.52792925
2021-07-21,468,neutral,0.84513134
2021-07-21,934,positive,0.6810173
2021-07-19,543,positive,0.7356249
2021-07-19,500,positive,0.93689924
2021-07-16,828,positive,0.8329191
2021-07-16,679,neutral,0.70265824
2021-07-16,986,positive,0.77907723
2021-07-14,489,neutral,0.46840462
2021-07-14,1396,neutral,0.89665306
2021-07-14,1639,positive,0.6304611
2021-07-12,519,neutral,0.8585208
2021-07-12,1434,neutral,0.8090231
2021-07-12,324,neutral,0.7932169
2021-07-12,860,neutral,0.4913807
2021-07-12,3425,neutral,0.74227095
2021-07-09,1014,negative,0.56762576
2021-07-08,569,neutral,0.73399025
2021-07-08,280,positive,0.58839315
2021-07-08,445,neutral,0.7207388
2021-07-08,301,neutral,0.9316875
2021-07-08,629,positive,0.7179553
2021-07-08,1275,neutral,0.833253
2021-07-07,2237,positive,0.7791434
2021-07-07,331,positive,0.939616
2021-07-05,410,positive,0.98168963
2021-07-05,434,neutral,0.5952179
2021-07-05,592,positive,0.8331416
2021-07-05,1326,positive,0.8961737
2021-07-05,839,neutral,0.7394283
2021-07-02,7554,positive,0.9760581
2021-07-02,292,positive,0.67071325
2021-07-01,1402,neutral,0.7579019
2021-06-30,355,neutral,0.47873843
2021-06-29,334,neutral,0.5226578
2021-06-28,1378,neutral,0.71939176
2021-06-25,522,neutral,0.51863825
2021-06-25,623,neutral,0.6432092
2021-06-24,476,neutral,0.48325533
2021-06-24,8654,positive,0.9903396
2021-06-22,1314,neutral,0.5595774
2021-06-21,9417,neutral,0.5511717
2021-06-21,1175,neutral,0.59660965
2021-06-21,1302,positive,0.89785457
2021-06-21,284,neutral,0.6005306
2021-06-21,2011,neutral,0.670537
2021-06-17,313,neutral,0.6075675
2021-06-17,559,neutral,0.90059733
2021-06-17,360,positive,0.9819728
2021-06-16,1975,positive,0.9510467
2021-06-16,790,positive,0.7356249
2021-06-16,766,neutral,0.6670296
2021-06-16,300,positive,0.9433085
2021-06-16,567,neutral,0.6524954
2021-06-15,852,neutral,0.5913894
2021-06-14,9175,neutral,0.6518512
2021-06-14,401,positive,0.492936
2021-06-14,999,positive,0.79994524
2021-06-11,1479,positive,0.9834267
2021-06-11,690,positive,0.84684664
2021-06-10,845,neutral,0.61074096
