2021-04-12,3951,neutral,0.56408894
2021-04-12,236,neutral,0.49805218
2021-04-12,29029,neutral,0.7390267
2021-04-12,116,neutral,0.54646176
2021-04-12,37,neutral,0.72979724
2021-04-12,113,neutral,0.6284962
2021-04-12,4457,neutral,0.7853774
2021-04-12,197,positive,0.75770026
2021-04-12,57,neutral,0.6139172
2021-04-12,882,positive,0.97936547
2021-04-12,4988,neutral,0.79386836
2021-04-12,143,neutral,0.64770365
2021-04-09,86,neutral,0.68786055
2021-04-09,239,neutral,0.5559379
2021-04-09,177,positive,0.5041184
2021-04-09,546,positive,0.97565705
2021-04-09,494,positive,0.8449081
2021-04-09,1111,positive,0.9662128
2021-04-09,1975,positive,0.65880513
2021-04-09,136,neutral,0.59660965
2021-04-09,60,neutral,0.72979724
2021-04-09,6737,neutral,0.47640553
2021-04-09,6625,positive,0.6230631
2021-04-09,369,positive,0.925624
2021-04-09,137,neutral,0.6676581
2021-04-09,39,positive,0.97542167
2021-04-09,2749,negative,0.86934716
2021-04-09,249,neutral,0.57172465
2021-04-09,1715,positive,0.70167416
2021-04-09,126,positive,0.8862486
2021-04-09,1870,neutral,0.74365497
2021-04-09,5613,positive,0.62649345
2021-04-09,174,positive,0.7047184
2021-04-09,134,neutral,0.57728153
2021-04-09,4202,neutral,0.7710592
2021-04-09,415,positive,0.68837625
2021-04-09,141,neutral,0.7836221
2021-04-09,62,neutral,0.7196659
2021-04-09,167,neutral,0.5279096
2021-04-08,4836,positive,0.9626734
2021-04-08,233,neutral,0.6513837
2021-04-08,567,positive,0.75089705
2021-04-08,229,neutral,0.5714553
2021-04-08,11510,neutral,0.4664823
2021-04-07,247,neutral,0.8760249
2021-04-07,198,neutral,0.85253793
2021-04-07,149,positive,0.8482423
2021-04-07,365,positive,0.51325774
2021-04-07,767,positive,0.85753167
2021-04-07,249,positive,0.9250197
2021-04-07,94,neutral,0.7113569
2021-04-06,5272,neutral,0.6354194
2021-04-06,1729,neutral,0.8365414
2021-04-06,463,positive,0.49130633
2021-04-05,355,positive,0.8483408
2021-04-05,166,neutral,0.7797553
2021-04-05,473,neutral,0.5747682
2021-04-05,266,positive,0.9731344
2021-04-05,181,positive,0.69191265
2021-04-05,11034,neutral,0.62564814
2021-04-05,182,positive,0.7755563
2021-04-05,306,neutral,0.8782096
2021-04-05,360,neutral,0.5507872
2021-04-05,6987,positive,0.9706442
2021-04-05,329,neutral,0.52846724
2021-04-05,221,positive,0.9789858
2021-04-05,259,neutral,0.8467559
2021-04-05,84,neutral,0.66460186
2021-04-05,113,neutral,0.7334255
2021-04-05,115,negative,0.74853647
2021-04-05,360,positive,0.90192854
2021-04-05,3952,positive,0.5772474
2021-04-05,6777,neutral,0.70512706
2021-04-05,6536,positive,0.62517464
2021-04-05,596,neutral,0.6005306
2021-04-05,737,negative,0.54761213
2021-04-05,52376,neutral,0.6821746
2021-04-05,259,neutral,0.67350274
2021-04-02,708,positive,0.96210206
2021-04-02,698,neutral,0.5341363
2021-04-01,24114,positive,0.49213558
2021-04-01,2600,positive,0.6023813
2021-04-01,485,neutral,0.5800416
2021-04-01,335,neutral,0.6005306
2021-03-31,7398,neutral,0.68848616
2021-03-31,634,neutral,0.6155525
2021-03-31,386,positive,0.74335825
2021-03-30,2764,positive,0.84015745
2021-03-30,217,positive,0.78232867
2021-03-30,243,positive,0.68813336
2021-03-30,2840,neutral,0.62079775
2021-03-30,11292,neutral,0.7093619
2021-03-30,158,neutral,0.54158866
2021-03-30,13802,positive,0.7923382
2021-03-30,137,neutral,0.84989685
2021-03-30,168,neutral,0.62317896
2021-03-30,403,positive,0.7116305
2021-03-30,916,negative,0.5055869
2021-03-30,898,positive,0.57441366
2021-03-30,720,neutral,0.56611574
2021-03-30,419,neutral,0.55624145
2021-03-30,768,neutral,0.9319664
2021-03-30,463,positive,0.91947377
2021-03-29,3130,negative,0.6827029
2021-03-29,10172,neutral,0.89783794
2021-03-29,212,neutral,0.720878
2021-03-29,62,neutral,0.80824006
2021-03-29,239,positive,0.69191265
2021-03-29,5220,neutral,0.7091314
2021-03-29,293,negative,0.42777613
2021-03-29,306,neutral,0.8090025
2021-03-29,68,positive,0.54027903
2021-03-29,188,neutral,0.59152275
2021-03-29,536,positive,0.6392393
2021-03-29,354,positive,0.6429042
2021-03-29,16673,neutral,0.7952295
2021-03-29,227,neutral,0.6742101
2021-03-29,145,positive,0.6942991
2021-03-29,164,positive,0.9299869
2021-03-29,430,neutral,0.6098807
2021-03-26,144,neutral,0.5561667
2021-03-26,237,neutral,0.8845639
2021-03-26,513,positive,0.90373
2021-03-26,376,positive,0.8847313
2021-03-26,128,neutral,0.5095087
2021-03-26,1845,negative,0.80078256
2021-03-26,201,neutral,0.5764093
2021-03-26,349,neutral,0.5234047
2021-03-25,641,neutral,0.66140956
2021-03-25,21864,negative,0.64593756
2021-03-25,157,positive,0.9169673
2021-03-25,10410,neutral,0.6768444
2021-03-25,258,neutral,0.68754226
2021-03-25,6721,neutral,0.850053
2021-03-25,814,neutral,0.62008834
2021-03-25,118,positive,0.8894998
2021-03-25,977,neutral,0.5095087
2021-03-25,821,negative,0.8418343
2021-03-24,300,positive,0.49758494
2021-03-24,2942,neutral,0.8508282
2021-03-24,4421,neutral,0.72982776
2021-03-24,33823,positive,0.5195207
2021-03-24,148,positive,0.5265548
2021-03-24,429,neutral,0.6971268
2021-03-23,586,neutral,0.67555994
2021-03-23,225,positive,0.9604652
2021-03-23,12446,neutral,0.69168377
2021-03-23,294,neutral,0.65930337
2021-03-23,267,neutral,0.65784806
2021-03-23,235,neutral,0.47977063
2021-03-23,447,positive,0.98427695
2021-03-23,617,positive,0.6114736
2021-03-22,199,positive,0.80631024
2021-03-22,473,neutral,0.6005306
2021-03-22,9700,positive,0.7575118
2021-03-22,342,positive,0.8052825
2021-03-22,110,neutral,0.7865015
2021-03-22,68,neutral,0.5095087
2021-03-22,122,neutral,0.7447632
2021-03-22,138,neutral,0.49417242
2021-03-22,596,positive,0.55189866
2021-03-22,229,neutral,0.4641758
2021-03-22,594,neutral,0.737951
2021-03-22,478,negative,0.6113726
2021-03-22,1093,positive,0.9069147
2021-03-22,277,neutral,0.5095087
2021-03-22,10438,neutral,0.75408477
2021-03-22,399,positive,0.68469787
2021-03-22,173,neutral,0.5229582
2021-03-22,755,neutral,0.80477136
2021-03-19,306,neutral,0.8804932
2021-03-19,1008,neutral,0.71894836
2021-03-19,96,positive,0.5511799
2021-03-19,345,neutral,0.5095087
2021-03-19,234,neutral,0.695727
2021-03-19,2391,neutral,0.88597083
2021-03-19,192,neutral,0.49805218
2021-03-19,8010,neutral,0.47640553
2021-03-19,193,neutral,0.61341834
2021-03-19,227,neutral,0.5986844
2021-03-19,166,neutral,0.83889586
2021-03-19,429,neutral,0.7346244
2021-03-19,6336,neutral,0.8765207
2021-03-19,1540,neutral,0.8507621
2021-03-19,434,neutral,0.5561667
2021-03-18,8858,neutral,0.49260333
2021-03-18,4303,negative,0.9558666
2021-03-17,325,positive,0.601737
2021-03-17,4322,neutral,0.6580128
2021-03-17,269,neutral,0.8308666
2021-03-17,4146,negative,0.75396615
2021-03-16,2345,neutral,0.77351797
2021-03-15,21119,neutral,0.7106315
2021-03-15,699,neutral,0.54981667
2021-03-15,427,neutral,0.7309855
2021-03-15,20244,positive,0.98950636
2021-03-15,3255,positive,0.96522945
2021-03-15,7486,positive,0.6119693
2021-03-15,529,positive,0.79065275
2021-03-15,1111,positive,0.7647389
2021-03-15,2397,neutral,0.59170747
2021-03-15,309,positive,0.85017604
2021-03-15,247,neutral,0.46020758
2021-03-15,3188,neutral,0.91979706
2021-03-15,160,neutral,0.78989005
2021-03-15,11648,neutral,0.7888062
2021-03-15,237,neutral,0.580824
2021-03-15,3082,neutral,0.6360649
2021-03-15,8693,negative,0.87259114
2021-03-15,2271,neutral,0.5734379
2021-03-15,6806,neutral,0.7962278
2021-03-15,3474,neutral,0.5705911
2021-03-15,8550,positive,0.4976579
2021-03-15,552,positive,0.72784376
2021-03-15,143,neutral,0.57172465
2021-03-15,2469,negative,0.5042115
2021-03-15,1384,neutral,0.47281346
2021-03-15,76,neutral,0.53205734
2021-03-12,2805,neutral,0.90857893
2021-03-12,11037,neutral,0.556997
2021-03-12,269,neutral,0.8197773
2021-03-12,921,neutral,0.59855
2021-03-11,209,neutral,0.77577156
2021-03-11,853,positive,0.9347702
2021-03-11,359,positive,0.98718625
2021-03-11,665,positive,0.8652245
2021-03-11,111,neutral,0.63647276
2021-03-11,111,neutral,0.56184095
2021-03-11,277,neutral,0.6879319
2021-03-11,161,neutral,0.54891497
2021-03-11,202,neutral,0.5411863
2021-03-11,202,negative,0.74398714
2021-03-10,317,neutral,0.7727462
2021-03-10,532,neutral,0.58354557
2021-03-10,523,neutral,0.89611125
2021-03-10,173,positive,0.49197307
2021-03-10,392,positive,0.8842313
2021-03-10,491,neutral,0.5846968
2021-03-10,509,neutral,0.55185795
2021-03-09,236,neutral,0.8355447
2021-03-09,185,neutral,0.9066791
2021-03-09,156,neutral,0.8281534
2021-03-09,427,positive,0.529759
2021-03-09,247,neutral,0.80051047
2021-03-09,1054,neutral,0.46823958
2021-03-08,11275,neutral,0.85872215
2021-03-08,319,neutral,0.5746174
2021-03-08,306,positive,0.9471147
2021-03-08,164,neutral,0.49052525
2021-03-08,6555,neutral,0.8570162
2021-03-08,591,neutral,0.6878236
2021-03-08,434,neutral,0.7283207
2021-03-08,753,neutral,0.45922798
2021-03-08,229,neutral,0.58960134
2021-03-08,134,positive,0.5608544
2021-03-08,1277,neutral,0.6657807
2021-03-08,4341,neutral,0.71840173
2021-03-08,19137,neutral,0.50661594
2021-03-08,274,positive,0.8077075
2021-03-08,267,neutral,0.5095087
2021-03-08,258,negative,0.52896565
2021-03-08,18826,neutral,0.7054376
2021-03-08,146,neutral,0.6519747
2021-03-08,351,positive,0.9789387
2021-03-08,538,neutral,0.70022625
2021-03-08,14414,negative,0.6206732
2021-03-05,4518,neutral,0.92406726
