2016-10-10,17,neutral,0.5817065
2016-10-10,191,neutral,0.61660403
2016-10-10,619,positive,0.5430749
2016-10-10,13,positive,0.7261611
2016-10-10,180,negative,0.73803204
2016-10-10,319,neutral,0.808504
2016-10-07,32,neutral,0.852496
2016-10-06,60,neutral,0.5272275
2016-10-06,18,neutral,0.7845589
2016-10-06,21,neutral,0.77042645
2016-10-05,277,positive,0.8873137
2016-10-04,49,negative,0.48486552
2016-10-04,295,negative,0.7294862
2016-10-03,20,positive,0.8986123
2016-10-03,25,neutral,0.89754903
2016-10-03,174,neutral,0.43963835
2016-10-03,89,positive,0.9420365
2016-10-03,271,positive,0.9440788
2016-10-03,76,neutral,0.6428318
2016-10-03,12,neutral,0.5266873
2016-10-03,37,neutral,0.8481234
2016-09-29,77,neutral,0.48552874
2016-09-28,12,positive,0.5278405
2016-09-28,9,negative,0.6205786
2016-09-28,17,neutral,0.6254571
2016-09-28,388,neutral,0.5614367
2016-09-28,146,positive,0.93524486
2016-09-27,379,neutral,0.8606194
2016-09-27,178,neutral,0.9011714
2016-09-27,237,neutral,0.907958
2016-09-27,22,neutral,0.5674378
2016-09-26,27,neutral,0.554833
2016-09-26,3,neutral,0.5156533
2016-09-26,11,neutral,0.5156533
2016-09-26,2,neutral,0.49802518
2016-09-26,14,neutral,0.91796863
2016-09-26,69,neutral,0.8454027
2016-09-26,140,neutral,0.91135544
2016-09-26,197,neutral,0.7810922
2016-09-26,513,neutral,0.61715513
2016-09-26,127,positive,0.9185859
2016-09-22,365,positive,0.61063766
2016-09-22,9,positive,0.48847255
2016-09-22,22,positive,0.97322065
2016-09-22,294,neutral,0.63508195
2016-09-21,20,negative,0.80330765
2016-09-21,9,neutral,0.8931363
2016-09-21,7,neutral,0.501014
2016-09-21,17,positive,0.7151103
2016-09-21,14,negative,0.5854898
2016-09-21,97,neutral,0.7680703
2016-09-21,172,positive,0.69380313
2016-09-21,215,positive,0.97039735
2016-09-21,55,neutral,0.4870735
2016-09-21,124,neutral,0.6725575
2016-09-20,28,positive,0.9681364
2016-09-19,35,neutral,0.6763342
2016-09-19,228,neutral,0.92084664
2016-09-19,19,positive,0.9701039
2016-09-19,23,positive,0.6327336
2016-09-19,30,positive,0.97088873
2016-09-19,4,positive,0.67146754
2016-09-19,518,neutral,0.58178306
2016-09-19,430,positive,0.983514
2016-09-19,6,positive,0.56256086
2016-09-19,1409,positive,0.7022475
2016-09-19,3,neutral,0.5156533
2016-09-16,6,neutral,0.76788354
2016-09-16,25,positive,0.61838895
2016-09-16,94,neutral,0.8953325
2016-09-16,36,positive,0.9026871
2016-09-16,124,negative,0.76987994
2016-09-14,188,negative,0.48390028
2016-09-14,100,positive,0.8759782
2016-09-13,266,negative,0.53996855
2016-09-13,186,neutral,0.8321044
2016-09-12,303,negative,0.53694856
2016-09-12,133,positive,0.9628221
2016-09-09,30,neutral,0.71035457
2016-09-09,119,neutral,0.83307844
2016-09-09,45,neutral,0.84837127
2016-09-09,20,neutral,0.6836076
2016-09-09,398,neutral,0.80815715
2016-09-09,161,positive,0.8188825
2016-09-09,420,neutral,0.6408133
2016-09-09,491,negative,0.939483
2016-09-09,38,negative,0.49067998
2016-09-02,117,neutral,0.621012
2016-09-02,295,neutral,0.87124383
2016-09-01,1125,negative,0.5744987
2016-08-31,13,neutral,0.5625458
2016-08-31,68,neutral,0.722124
2016-08-31,102,neutral,0.79177094
2016-08-31,181,positive,0.77464926
2016-08-31,19,neutral,0.6685934
2016-08-30,137,positive,0.98531973
2016-08-29,27,positive,0.97438896
2016-08-29,39,positive,0.588033
2016-08-23,234,neutral,0.9148098
2016-08-23,598,neutral,0.64709514
2016-08-22,135,neutral,0.60445154
2016-08-15,218,neutral,0.6313562
2016-08-15,835,neutral,0.54527426
2016-08-11,104,positive,0.96403813
2016-08-10,153,neutral,0.88665366
2016-08-10,25,neutral,0.5901808
2016-08-10,300,neutral,0.6592747
2016-08-09,82,positive,0.9415486
2016-08-09,41,positive,0.69572747
2016-08-08,421,negative,0.76578164
2016-08-01,87,negative,0.59281945
2016-08-01,30,neutral,0.70807385
2016-08-01,54,neutral,0.79190433
2016-08-01,34,positive,0.80750006
2016-08-01,98,neutral,0.6321572
2016-08-01,121,neutral,0.90499353
2016-08-01,339,positive,0.7940017
2016-08-01,4,positive,0.98409283
2016-08-01,21,positive,0.95895314
2016-08-01,607,neutral,0.8460673
2016-08-01,190,positive,0.9388727
2016-07-29,217,neutral,0.71241075
2016-07-29,201,neutral,0.83815
2016-07-28,81,positive,0.9116571
2016-07-27,327,positive,0.78160924
2016-07-27,2,positive,0.98292017
2016-07-27,286,neutral,0.5493354
2016-07-26,81,neutral,0.75787485
2016-07-25,19,neutral,0.5483071
2016-07-25,60,neutral,0.5019536
2016-07-25,125,neutral,0.47640553
2016-07-22,516,positive,0.99106467
2016-07-21,355,neutral,0.5949068
2016-07-21,23,positive,0.9802014
2016-07-21,17,neutral,0.80959415
2016-07-21,17,positive,0.9830587
2016-07-21,29,neutral,0.7938351
2016-07-21,1144,neutral,0.89872426
2016-07-21,346,neutral,0.8261953
2016-07-20,176,neutral,0.55523866
2016-07-20,284,neutral,0.67158985
2016-07-20,13,neutral,0.554833
2016-07-20,9,neutral,0.5387707
2016-07-20,181,neutral,0.58282804
2016-07-20,229,negative,0.80632067
2016-07-20,22,neutral,0.67223066
2016-07-20,404,positive,0.85379213
2016-07-19,740,positive,0.6650475
2016-07-19,15,positive,0.7915534
2016-07-19,204,neutral,0.93347955
2016-07-19,388,positive,0.521168
2016-07-19,163,positive,0.98200893
2016-07-19,243,neutral,0.66253686
2016-07-19,14,neutral,0.7684781
2016-07-18,295,neutral,0.7041628
2016-07-18,332,positive,0.9529078
2016-07-18,238,neutral,0.93747795
2016-07-18,27,negative,0.63098437
2016-07-18,27,positive,0.98139405
2016-07-18,186,neutral,0.49793494
2016-07-18,10,positive,0.820331
