2022-12-26,217,neutral,0.55792016
2022-12-26,782,positive,0.8802294
2022-12-26,1550,neutral,0.5784856
2022-12-26,290,negative,0.6977931
2022-12-26,604,positive,0.9687216
2022-12-26,22933,positive,0.9825096
2022-12-26,2337,negative,0.5811703
2022-12-26,999,neutral,0.57361096
2022-12-26,1088,neutral,0.5800416
2022-12-26,2621,neutral,0.68766373
2022-12-26,760,neutral,0.57589585
2022-12-26,2616,negative,0.86102456
2022-12-26,1909,neutral,0.7816486
2022-12-26,67,neutral,0.54264385
2022-12-26,4149,neutral,0.6247967
2022-12-26,1437,negative,0.70417553
2022-12-26,3619,positive,0.7886834
2022-12-26,293,neutral,0.6133781
2022-12-26,615,negative,0.8394921
2022-12-26,3513,neutral,0.57431126
2022-12-26,1585,neutral,0.5436577
2022-12-26,1784,neutral,0.80017316
2022-12-26,1165,neutral,0.51840574
2022-12-26,8628,neutral,0.8423312
2022-12-26,3789,negative,0.49546894
2022-12-26,1970,negative,0.59889287
2022-12-26,3750,negative,0.9093787
2022-12-26,2685,negative,0.6521588
2022-12-26,1418,positive,0.6997649
2022-12-26,1262,neutral,0.62405854
2022-12-26,767,positive,0.6619916
2022-12-26,7622,positive,0.55509615
2022-12-26,223,neutral,0.7203248
2022-12-26,554,positive,0.969236
2022-12-26,12668,positive,0.5502191
2022-12-23,1039,positive,0.86002576
2022-12-23,366,neutral,0.8520884
2022-12-23,447,neutral,0.8352211
2022-12-23,2161,neutral,0.5341363
2022-12-23,1937,neutral,0.7797503
2022-12-23,4252,positive,0.9321536
2022-12-23,448,positive,0.51979053
2022-12-23,966,positive,0.92158854
2022-12-23,258,positive,0.7232172
2022-12-23,95,neutral,0.5297772
2022-12-23,313,neutral,0.52986854
2022-12-23,260,neutral,0.54981667
2022-12-23,532,neutral,0.90348685
2022-12-23,297,neutral,0.57589585
2022-12-23,379,negative,0.7410427
2022-12-23,1609,positive,0.9201044
2022-12-23,14631,neutral,0.77940905
2022-12-23,316,neutral,0.8522422
2022-12-23,260,neutral,0.58725595
2022-12-23,351,neutral,0.49264377
2022-12-23,827,neutral,0.6010983
2022-12-23,1148,neutral,0.71572787
