2019-12-23,72,neutral,0.54264385
2019-12-23,102,neutral,0.6443619
2019-12-23,48,positive,0.57080626
2019-12-23,82,neutral,0.5802699
2019-12-23,21,negative,0.6992252
2019-12-23,51,neutral,0.4549009
2019-12-23,151,negative,0.573232
2019-12-23,64,positive,0.90781486
2019-12-23,156,neutral,0.5639402
2019-12-23,1783,neutral,0.5726216
2019-12-23,2403,negative,0.7401568
2019-12-23,302,neutral,0.7274753
2019-12-23,96,positive,0.7841038
2019-12-23,77,neutral,0.6949158
2019-12-23,111,neutral,0.6329925
2019-12-23,1463,neutral,0.54231167
2019-12-23,22,neutral,0.5548061
2019-12-23,873,positive,0.96327263
2019-12-23,950,neutral,0.6651799
2019-12-23,93,positive,0.9827083
2019-12-23,25,neutral,0.57589585
2019-12-23,136,neutral,0.54981667
2019-12-23,32,neutral,0.57589585
2019-12-23,89,neutral,0.64725876
2019-12-23,220,positive,0.50400025
2019-12-23,281,neutral,0.7896117
2019-12-23,59,positive,0.89245594
2019-12-23,177,positive,0.57912403
2019-12-20,172,neutral,0.8399729
2019-12-20,115,neutral,0.8480044
2019-12-20,1619,neutral,0.76613593
2019-12-19,2430,neutral,0.7292944
2019-12-19,28,neutral,0.7977734
2019-12-19,161,neutral,0.7492251
2019-12-19,64,positive,0.60408306
2019-12-19,316,neutral,0.91469365
2019-12-19,67,neutral,0.6602074
2019-12-19,1113,neutral,0.69218665
2019-12-19,38,neutral,0.5334443
2019-12-19,75,positive,0.5235269
2019-12-19,148,negative,0.7519994
2019-12-19,1745,negative,0.9017543
2019-12-18,115,neutral,0.7177958
2019-12-18,197,positive,0.9541541
2019-12-17,345,neutral,0.5182615
2019-12-17,575,negative,0.49314985
2019-12-16,93,positive,0.9631015
2019-12-16,27,neutral,0.54981667
2019-12-16,863,neutral,0.47640553
2019-12-16,3932,neutral,0.47640553
2019-12-16,183,positive,0.9673137
2019-12-16,74,positive,0.9170184
2019-12-16,79,neutral,0.6595021
2019-12-16,46,neutral,0.86846507
2019-12-13,94,positive,0.92280674
2019-12-13,4288,positive,0.83418036
2019-12-13,774,neutral,0.5982718
2019-12-13,1609,neutral,0.5020533
2019-12-13,45,neutral,0.50642914
2019-12-12,1132,neutral,0.8226106
2019-12-12,50,neutral,0.7695182
2019-12-12,457,neutral,0.6181443
2019-12-12,89,negative,0.55207247
2019-12-12,77,negative,0.4914554
2019-12-12,583,negative,0.5358557
2019-12-12,104,neutral,0.63033456
2019-12-12,64,neutral,0.5461321
2019-12-12,9515,negative,0.59907055
2019-12-12,84,neutral,0.59739053
2019-12-12,1578,neutral,0.8708772
2019-12-12,683,neutral,0.47640553
2019-12-12,962,negative,0.5603277
2019-12-12,1835,negative,0.96734434
2019-12-11,45,positive,0.8095158
2019-12-11,56,neutral,0.7003958
2019-12-11,255,positive,0.8649585
2019-12-11,88,negative,0.58027065
2019-12-11,488,neutral,0.4886767
2019-12-10,253,neutral,0.7672269
2019-12-10,162,negative,0.5539727
2019-12-10,168,positive,0.97882277
2019-12-09,677,positive,0.4986158
2019-12-09,149,positive,0.98132646
2019-12-09,453,positive,0.6356801
2019-12-09,53,neutral,0.7935752
2019-12-09,87,neutral,0.8452884
2019-12-09,109,neutral,0.55409634
2019-12-09,500,neutral,0.7956835
2019-12-09,2959,positive,0.5864355
2019-12-09,396,neutral,0.5903673
2019-12-09,1431,positive,0.9707686
2019-12-09,67,neutral,0.5548061
2019-12-09,1531,neutral,0.5831953
2019-12-04,620,neutral,0.9119155
2019-12-03,89,neutral,0.54981667
