2022-04-14,77890,neutral,0.8126415
2022-04-11,6879,positive,0.9187624
2022-04-11,2672,neutral,0.80568635
2022-04-11,3363,positive,0.97736317
2022-04-11,1675,neutral,0.5854046
2022-04-11,3051,neutral,0.75686634
2022-04-11,821,neutral,0.61074096
2022-04-11,1885,negative,0.5630445
2022-04-11,532,negative,0.7214832
2022-04-11,2787,neutral,0.8887456
2022-04-11,813,neutral,0.7664238
2022-04-11,1902,negative,0.4830276
2022-04-11,1922,negative,0.51819885
2022-04-11,9670,negative,0.78284025
2022-04-11,1057,neutral,0.55914813
2022-04-11,1929,negative,0.46753496
2022-04-11,885,neutral,0.5228927
2022-04-11,2275,neutral,0.6554579
2022-04-11,278,neutral,0.57172465
2022-04-11,459,positive,0.86993784
2022-04-11,36261,negative,0.7703832
2022-04-11,18898,neutral,0.6370993
2022-04-11,257,neutral,0.6360816
2022-04-11,699,neutral,0.5099019
2022-04-11,290,neutral,0.5080336
2022-04-11,3089,negative,0.6875573
2022-04-11,7547,neutral,0.6511798
2022-04-11,5822,negative,0.7297185
2022-04-11,30788,negative,0.7342873
2022-04-11,7507,positive,0.70428413
2022-04-11,751,positive,0.9343363
2022-04-08,420,neutral,0.61932087
2022-04-08,4299,neutral,0.48565164
2022-04-08,464,positive,0.98143995
2022-04-08,3601,neutral,0.6694527
2022-04-08,471,positive,0.73845273
2022-04-08,1487,positive,0.919921
2022-04-08,131,neutral,0.6832273
2022-04-08,9332,positive,0.9800024
2022-04-08,7075,neutral,0.90009135
2022-04-08,1846,positive,0.9533333
2022-04-07,32755,neutral,0.47640553
2022-04-07,9520,neutral,0.47640553
2022-04-07,1387,neutral,0.78925127
2022-04-07,3468,neutral,0.47640553
2022-04-07,3102,neutral,0.77672017
2022-04-07,5206,neutral,0.47640553
2022-04-07,3629,neutral,0.8853033
2022-04-07,8758,neutral,0.56368625
2022-04-07,1060,positive,0.90339136
2022-04-07,1901,negative,0.49573782
2022-04-07,1585,neutral,0.70313185
2022-04-06,623,neutral,0.63097453
2022-04-06,858,positive,0.7257177
2022-04-06,4092,neutral,0.56890607
2022-04-06,1764,negative,0.62988883
2022-04-05,5112,positive,0.8284761
2022-04-05,3060,positive,0.88916355
2022-04-05,15004,positive,0.98005295
2022-04-05,1231,negative,0.92936414
2022-04-05,1679,positive,0.6523957
2022-04-05,1533,neutral,0.47570366
2022-04-05,317,negative,0.7944276
2022-04-05,2205,neutral,0.64670104
2022-04-05,73252,neutral,0.86323404
2022-04-05,335,negative,0.8988857
2022-04-05,514,neutral,0.8070407
2022-04-05,183,positive,0.75231206
2022-04-04,4478,positive,0.651751
2022-04-04,66451,neutral,0.4824216
2022-04-04,15270,positive,0.6670932
2022-04-04,560,negative,0.47053304
2022-04-04,480,neutral,0.6698846
2022-04-04,790,positive,0.7894946
2022-04-04,6667,neutral,0.47640553
2022-04-04,569,neutral,0.64124644
2022-04-04,2109,negative,0.7042912
2022-04-04,18609,positive,0.85582554
2022-04-04,1569,negative,0.50756407
2022-04-04,5019,negative,0.88173133
2022-04-04,1278,neutral,0.47640553
2022-04-04,549,negative,0.5795202
2022-04-04,382,neutral,0.6155908
2022-04-04,1273,negative,0.8556621
2022-04-04,3449,negative,0.7797254
2022-04-04,655,neutral,0.62435263
2022-04-04,182,neutral,0.8239925
2022-04-04,1406,neutral,0.47640553
2022-04-04,4917,negative,0.8515372
2022-04-04,1378,neutral,0.70690763
2022-04-04,6625,negative,0.74716824
2022-04-04,154,neutral,0.63860023
2022-04-04,5698,negative,0.47816473
2022-04-04,6017,neutral,0.47640553
2022-04-04,9522,neutral,0.47640553
2022-04-04,671,positive,0.96417236
2022-04-04,3790,neutral,0.47640553
2022-04-04,1372,positive,0.6080951
2022-04-04,3685,positive,0.59855354
2022-04-04,211,neutral,0.61932087
2022-04-01,540,neutral,0.57361096
2022-04-01,1685,neutral,0.5095087
2022-04-01,9898,positive,0.765997
2022-03-31,624,neutral,0.7373506
2022-03-31,321,neutral,0.6788717
2022-03-31,441,neutral,0.64564645
2022-03-31,1239,neutral,0.52986854
2022-03-30,1025,neutral,0.57589585
2022-03-30,290,neutral,0.70159584
2022-03-30,992,neutral,0.7342392
2022-03-30,951,neutral,0.5201448
2022-03-30,12131,positive,0.9650368
2022-03-30,464,positive,0.692872
2022-03-29,676,neutral,0.83764994
2022-03-29,1054,neutral,0.77875215
2022-03-29,533,neutral,0.51387274
2022-03-29,600,neutral,0.5420996
2022-03-29,2515,negative,0.55737364
2022-03-29,352,neutral,0.6907173
2022-03-29,418,neutral,0.5649713
2022-03-29,771,positive,0.64725995
2022-03-29,388,positive,0.5128352
2022-03-29,764,positive,0.92556924
2022-03-29,213,neutral,0.50643694
2022-03-29,2374,negative,0.78651994
2022-03-29,4179,positive,0.6249343
2022-03-29,856,positive,0.7862521
2022-03-29,665,neutral,0.77185684
2022-03-29,494,neutral,0.57482237
2022-03-29,8796,positive,0.98313946
2022-03-28,4407,neutral,0.63280535
2022-03-28,10537,neutral,0.47640553
2022-03-28,12082,negative,0.6632251
2022-03-28,544,negative,0.6750285
2022-03-28,1682,neutral,0.66314644
2022-03-28,1684,neutral,0.7360842
2022-03-28,466,neutral,0.84378046
2022-03-28,143,neutral,0.5714027
2022-03-28,27258,neutral,0.57320505
2022-03-28,365,negative,0.60002923
2022-03-28,137,neutral,0.5714027
2022-03-28,196,positive,0.5204601
2022-03-28,1196,negative,0.49927926
2022-03-28,5124,neutral,0.6246261
2022-03-28,637,positive,0.97353953
2022-03-28,1371,neutral,0.73852617
2022-03-28,1887,neutral,0.49805218
2022-03-28,10873,neutral,0.82986844
2022-03-28,1194,neutral,0.6005306
